Gene stable ID,RefSeq peptide ID
AT5G05500,NP_568156
AT5G58510,NP_200659
AT5G58510,NP_001332207
AT4G03230,NP_001329568
AT4G03230,NP_001329566
AT4G03230,NP_001329571
AT4G03230,NP_192232
AT4G03230,NP_001329572
AT4G03230,NP_001329567
AT4G03230,NP_001329569
AT4G03230,NP_001329570
AT5G49970,NP_974918
AT5G49970,NP_568717
AT5G45330,NP_199346
AT5G45330,NP_001332425
AT5G45330,NP_001332426
AT4G17750,NP_193510
AT3G28870,NP_189529
AT3G58490,NP_001078308
AT3G58490,NP_191408
AT1G05690,NP_172060
AT3G01010,NP_186750
AT3G48090,NP_001030829
AT3G48090,NP_190392
AT1G51055,NP_683416
AT3G05160,NP_566247
AT3G05160,NP_001078111
AT3G05160,NP_001327811
AT4G28410,NP_001329101
AT4G28410,NP_194570
AT3G43190,NP_566865
AT3G43190,NP_001326640
AT1G07060,NP_001322524
AT1G07060,NP_172187
AT1G07060,NP_001322522
AT1G07060,NP_001322523
AT5G20110,NP_001332728
AT5G20110,NP_197511
AT2G36050,NP_565833
AT3G17810,NP_188408
AT1G72030,NP_177348
AT3G22220,NP_001326834
AT3G22220,NP_188861
AT3G22220,NP_001030742
AT3G22220,NP_001326833
AT1G79010,NP_178022
AT1G60640,NP_001185272
AT1G60640,NP_001117520
AT1G60640,NP_176263
AT1G60640,NP_001320732
AT1G60640,NP_001320731
AT1G60640,NP_001185271
AT1G60640,NP_001185273
AT1G61060,NP_176301
AT5G18960,NP_197397
AT5G18960,NP_001330829
AT2G22420,NP_179828
AT1G28180,NP_001319095
AT1G28180,NP_001320749
AT1G02900,NP_171789
AT3G26480,NP_001326137
AT3G26480,NP_189279
AT5G53270,NP_200139
AT3G58410,NP_191400
AT3G58410,NP_001326114
AT1G03210,NP_171820
AT1G03210,NP_001321638
AT1G70620,NP_849873
AT1G70620,NP_001320366
AT1G70620,NP_001320367
AT1G70620,NP_001320364
AT1G70620,NP_001320363
AT1G70620,NP_001320368
AT1G70620,NP_001320365
AT1G70620,NP_177219
AT1G70620,NP_001185363
AT5G13230,NP_196827
AT2G37250,NP_181262
AT3G12830,NP_187889
AT3G45243,NP_001078239
AT3G57750,NP_567053
AT3G57750,NP_001030878
AT1G02160,NP_001077449
AT1G02160,NP_171718
AT1G53165,NP_001319212
AT1G53165,NP_175724
AT1G53165,NP_001185209
AT1G31450,NP_174430
AT1G63930,NP_176576
AT1G05890,NP_172080
AT1G05890,NP_001184920
AT3G50800,NP_190649
AT4G39590,NP_568062
AT2G30432,NP_001031445
AT4G29830,NP_194712
AT2G15770,NP_179179
AT2G23740,NP_001324206
AT2G23740,NP_001324205
AT2G23740,NP_001189585
AT2G23740,NP_001324207
AT2G23740,NP_001324204
AT2G23740,NP_179954
AT4G15230,NP_001319944
AT4G15230,NP_193258
AT4G15230,NP_001328801
AT4G15230,NP_001328800
AT5G60710,NP_200879
AT1G68590,NP_564934
AT1G68590,NP_001077793
AT5G45600,NP_001190475
AT5G45600,NP_199373
AT2G44650,NP_566022
AT5G52120,NP_200025
AT3G13882,NP_001154617
AT3G13882,NP_001030692
AT4G25720,NP_001329255
AT4G25720,NP_001031716
AT4G25720,NP_001031717
AT4G25720,NP_567727
AT4G25720,NP_001329256
AT1G62170,NP_176408
AT1G62170,NP_001185292
AT1G06710,NP_001321184
AT1G06710,NP_172156
AT1G06710,NP_001321189
AT1G06710,NP_001321178
AT1G06710,NP_001321182
AT1G06710,NP_001321187
AT1G06710,NP_001321186
AT1G06710,NP_001321188
AT1G06710,NP_001321172
AT1G06710,NP_001321177
AT1G06710,NP_001321185
AT1G06710,NP_001321183
AT1G06710,NP_001321180
AT1G06710,NP_001321179
AT1G06710,NP_001321181
AT1G06710,NP_001321174
AT1G06710,NP_001321173
AT1G06710,NP_001321176
AT1G06710,NP_001321175
AT5G24200,NP_001318633
AT5G24200,NP_001332677
AT5G24200,NP_197808
AT5G03360,NP_001318467
AT4G36350,NP_195353
AT3G03810,NP_001325638
AT3G03810,NP_187031
AT3G01175,NP_001319440
AT4G13260,NP_001328364
AT4G13260,NP_001328363
AT4G13260,NP_193062
AT3G26490,NP_001327366
AT3G26490,NP_001319646
AT3G26490,NP_189280
AT3G26490,NP_001327367
AT1G02800,NP_171779
AT5G48200,NP_199631
AT1G27670,NP_174088
AT1G14910,NP_001321427
AT1G14910,NP_172944
AT2G28860,NP_180452
AT3G50140,NP_190583
AT3G50140,NP_001325783
AT5G28340,NP_198186
AT4G19038,NP_001031669
AT3G14205,NP_566481
AT3G14205,NP_001325524
AT3G12780,NP_187884
AT4G38040,NP_195517
AT4G38040,NP_001328812
AT5G19230,NP_197424
AT5G19230,NP_001331010
AT5G35530,NP_198403
AT1G12850,NP_563918
AT2G23030,NP_179885
AT2G02000,NP_178309
AT4G04740,NP_001328085
AT4G04740,NP_001319868
AT4G04740,NP_001328081
AT4G04740,NP_001328082
AT4G04740,NP_001328084
AT4G04740,NP_001328083
AT4G04740,NP_001190672
AT1G75470,NP_177680
AT4G23015,NP_001329228
AT2G43865,NP_001154576
AT3G46780,NP_566886
AT5G14130,NP_001332223
AT5G14130,NP_196917
AT2G25620,NP_001324148
AT2G25620,NP_180133
AT2G31600,NP_180718
AT2G31600,NP_001324025
AT2G31600,NP_001318328
AT2G31600,NP_001324026
AT2G31600,NP_001324027
AT2G31600,NP_973576
AT5G50780,NP_199891
AT5G50780,NP_001331717
AT5G50780,NP_001331718
AT5G41800,NP_568597
AT1G79660,NP_565217
AT5G36900,NP_198506
AT3G04840,NP_187135
AT4G29780,NP_567834
AT3G04181,NP_001118569
AT2G43870,NP_181915
AT1G14300,NP_172882
AT1G14300,NP_001184992
AT1G75640,NP_177694
AT4G08025,NP_680645
AT1G70410,NP_974119
AT1G70410,NP_849872
AT1G70410,NP_177198
AT2G45870,NP_182111
AT2G45870,NP_001323655
AT2G45870,NP_001323656
AT4G39080,NP_568051
AT4G30180,NP_194747
AT1G05065,NP_001318924
AT3G05040,NP_187155
AT3G05040,NP_001327303
AT3G26935,NP_850638
AT4G20460,NP_193779
AT2G47150,NP_182237
AT5G25190,NP_197901
AT2G41540,NP_001325243
AT2G41540,NP_850352
AT2G41540,NP_181685
AT2G41540,NP_001031525
AT5G48640,NP_001330775
AT5G48640,NP_001330773
AT5G48640,NP_001330772
AT5G48640,NP_001330774
AT5G48640,NP_199675
AT1G55130,NP_175909
AT5G55070,NP_001330709
AT5G55070,NP_200318
AT1G24580,NP_973908
AT5G22765,NP_001332281
AT4G28820,NP_194611
AT4G28820,NP_001031741
AT4G28820,NP_001329312
AT4G28820,NP_001329313
AT4G28820,NP_001329311
AT4G28820,NP_001329310
AT1G01400,NP_171647
AT1G77093,NP_001031290
AT3G04760,NP_566237
AT3G04760,NP_001326464
AT1G07550,NP_172235
AT2G02780,NP_001323484
AT2G02780,NP_178381
AT2G02780,NP_001323483
AT3G11850,NP_974289
AT3G11850,NP_187791
AT1G32610,NP_001322551
AT1G32610,NP_174539
AT1G32610,NP_001031129
AT1G10417,NP_001322064
AT1G10417,NP_001322063
AT1G10417,NP_001322065
AT1G10417,NP_001031019
AT5G24210,NP_001331221
AT5G24210,NP_001331222
AT5G24210,NP_197809
AT2G38710,NP_001325028
AT2G38710,NP_565894
AT2G38710,NP_001325027
AT2G38710,NP_001031509
AT5G44310,NP_851129
AT5G44310,NP_199244
AT1G51880,NP_001321144
AT1G51880,NP_001319201
AT1G51880,NP_175600
AT2G05540,NP_178622
AT2G43930,NP_001324440
AT2G43930,NP_001318422
AT5G27760,NP_001331125
AT5G27760,NP_198128
AT3G01120,NP_186761
AT3G46666,NP_001118783
AT5G05980,NP_001031840
AT5G05980,NP_196217
AT1G63010,NP_001077762
AT1G63010,NP_001322579
AT1G63010,NP_001077763
AT1G63010,NP_001322578
AT1G63010,NP_564807
AT1G63010,NP_974073
AT1G63010,NP_001185297
AT3G06080,NP_566270
AT3G06080,NP_974235
AT5G60630,NP_200871
AT3G10870,NP_187698
AT5G54510,NP_200262
AT1G77240,NP_177848
AT3G20680,NP_188704
AT5G63270,NP_201132
AT2G44430,NP_181971
AT2G32970,NP_001325248
AT2G32970,NP_001325247
AT2G32970,NP_001189662
AT2G32970,NP_565759
AT3G28980,NP_189540
AT3G28980,NP_001326977
AT3G28980,NP_001326979
AT3G28980,NP_001326976
AT3G28980,NP_001326978
AT3G14640,NP_188082
AT3G14640,NP_001319552
AT1G31020,NP_564371
AT1G24577,NP_001077595
AT1G78915,NP_001185430
AT1G78915,NP_001185431
AT1G78915,NP_683507
AT5G07740,NP_196391
AT5G07740,NP_001331228
AT5G07740,NP_001331227
AT5G19390,NP_851042
AT5G19390,NP_001031905
AT5G19390,NP_197440
AT5G19390,NP_001031904
AT4G09589,NP_001327995
AT3G09500,NP_187561
AT3G57200,NP_191279
AT3G57200,NP_001327108
AT3G13330,NP_001319538
AT5G45100,NP_199323
AT5G45100,NP_851134
AT1G44100,NP_175076
AT1G75180,NP_849889
AT1G75180,NP_001321861
AT1G75180,NP_565103
AT1G75180,NP_974146
AT1G27008,NP_001185102
AT3G27020,NP_566806
AT2G39480,NP_001324134
AT2G39480,NP_181480
AT5G26290,NP_001318656
AT1G43700,NP_564486
AT1G09770,NP_172448
AT1G53690,NP_001322822
AT1G53690,NP_001319215
AT1G55000,NP_001031192
AT1G55000,NP_564673
AT1G55000,NP_001031193
AT5G22050,NP_680192
AT5G22050,NP_851053
AT1G51610,NP_564594
AT2G34480,NP_180995
AT2G34480,NP_001323764
AT1G53655,NP_001320751
AT5G61750,NP_200983
AT2G43780,NP_001318418
AT2G43780,NP_001324091
AT2G43780,NP_181906
AT2G43780,NP_001324092
AT3G29390,NP_001326115
AT3G29390,NP_566850
AT5G16500,NP_197154
AT2G04800,NP_001031321
AT2G04800,NP_001323488
AT2G04800,NP_178557
AT2G04800,NP_001323489
AT5G58160,NP_001318825
AT4G09940,NP_192732
AT4G09940,NP_001329661
AT2G21250,NP_973503
AT2G21250,NP_179721
AT5G09580,NP_196520
AT5G09580,NP_001331551
AT3G44555,NP_001325961
AT3G44555,NP_001325960
AT1G10060,NP_563859
AT1G10060,NP_001320929
AT1G10060,NP_849629
AT1G10060,NP_001320928
AT1G10060,NP_001320930
AT1G10060,NP_001117257
AT1G10060,NP_001320927
AT5G35375,NP_001078637
AT1G06660,NP_172151
AT3G54540,NP_001327731
AT3G54540,NP_567001
AT2G37200,NP_181257
AT2G37200,NP_001325327
AT1G26762,NP_001077598
AT5G11390,NP_196700
AT4G13130,NP_193049
AT1G67420,NP_001321980
AT1G67420,NP_001321981
AT1G67420,NP_176909
AT1G67420,NP_001321979
AT1G67420,NP_001185342
AT1G67420,NP_001321978
AT3G13500,NP_187959
AT5G62180,NP_201024
AT1G75530,NP_177685
AT2G04240,NP_178507
AT2G04240,NP_973416
AT4G20020,NP_974579
AT4G20020,NP_193735
AT1G63380,NP_001320557
AT1G63380,NP_001319302
AT1G63380,NP_176527
AT1G63380,NP_001320558
AT4G24210,NP_194152
AT2G28950,NP_180461
AT3G06980,NP_187354
AT5G51250,NP_199938
AT1G07902,NP_001321028
AT2G18100,NP_001323554
AT2G18100,NP_001323552
AT2G18100,NP_001323553
AT2G18100,NP_179401
AT1G10865,NP_001077513
AT1G10865,NP_001117265
AT1G09800,NP_001322359
AT1G09800,NP_172451
AT1G48750,NP_564532
AT1G80760,NP_178191
AT2G31730,NP_180732
AT2G31730,NP_001325383
AT3G20510,NP_188687
AT3G21580,NP_566688
AT3G53480,NP_190916
AT5G44568,NP_001078710
AT3G49960,NP_190565
AT1G79590,NP_001321707
AT1G79590,NP_001031301
AT1G79590,NP_565213
AT2G30424,NP_001323923
AT2G30424,NP_001323924
AT2G30424,NP_001118417
AT5G27238,NP_001119284
AT5G67500,NP_201551
AT5G67500,NP_001318898
AT5G67500,NP_001190641
AT5G25410,NP_568470
AT1G36000,NP_174832
AT1G09820,NP_172453
AT2G01600,NP_565267
AT3G58520,NP_001154682
AT3G58520,NP_567068
AT1G65960,NP_001320515
AT1G65960,NP_001319328
AT1G65960,NP_176771
AT1G65960,NP_001117556
AT2G25650,NP_565602
AT3G07380,NP_187394
AT4G10500,NP_192788
AT5G57920,NP_001331993
AT5G57920,NP_001331992
AT5G57920,NP_200600
AT1G04750,NP_171967
AT1G04750,NP_001318921
AT1G04750,NP_001321867
AT1G04750,NP_001321868
AT1G68850,NP_564948
AT1G23200,NP_173733
AT4G09140,NP_567345
AT4G09140,NP_001328542
AT1G74800,NP_177618
AT1G44160,NP_175080
AT1G02510,NP_171752
AT1G14970,NP_001321094
AT1G14970,NP_001321095
AT1G14970,NP_172950
AT3G49500,NP_001327617
AT3G49500,NP_190519
AT3G49500,NP_001327619
AT3G49500,NP_001327620
AT3G49500,NP_001327618
AT2G29995,NP_565690
AT4G29600,NP_194689
AT1G20230,NP_173449
AT1G11910,NP_172655
AT1G11910,NP_001322792
AT1G51460,NP_175557
AT2G29110,NP_180475
AT2G29110,NP_001324459
AT4G12382,NP_001118970
AT4G12382,NP_001118969
AT1G74200,NP_001321482
AT1G74200,NP_177560
AT1G74200,NP_001321481
AT5G64160,NP_568986
AT5G46500,NP_001318749
AT5G46500,NP_001330777
AT5G46500,NP_001330779
AT5G46500,NP_001330778
AT3G44930,NP_190079
AT3G61930,NP_191752
AT3G21175,NP_850618
AT3G21175,NP_001118669
AT3G21175,NP_566676
AT3G53850,NP_001327257
AT3G53850,NP_566990
AT3G53850,NP_001327256
AT1G32850,NP_174562
AT2G15890,NP_001077895
AT2G15890,NP_565383
AT4G14605,NP_001327961
AT4G14605,NP_567435
AT2G31940,NP_565731
AT4G12080,NP_192945
AT1G05700,NP_172061
AT1G05700,NP_001321302
AT5G64060,NP_201211
AT5G61240,NP_200932
AT5G61240,NP_001190586
AT2G28870,NP_565677
AT2G43386,NP_001318413
AT3G22580,NP_188897
AT5G50510,NP_568729
AT5G50510,NP_568734
AT5G09600,NP_001078555
AT5G09600,NP_196522
AT5G09600,NP_194948
AT5G09600,NP_001190268
AT2G20990,NP_001189565
AT2G20990,NP_565495
AT2G20990,NP_001189566
AT4G25200,NP_194250
AT1G13270,NP_172785
AT1G13270,NP_973815
AT5G15802,NP_850827
AT3G04510,NP_187101
AT5G57760,NP_200584
AT3G04800,NP_187131
AT2G45560,NP_850440
AT2G45560,NP_850439
AT2G45560,NP_001325389
AT4G19045,NP_001154253
AT4G07380,NP_567314
AT1G79820,NP_001323193
AT1G79820,NP_001031303
AT1G79820,NP_850983
AT1G79820,NP_178100
AT1G79820,NP_001185440
AT4G25433,NP_680740
AT5G36110,NP_198460
AT5G36110,NP_001332668
AT1G57906,NP_176097
AT2G23830,NP_179963
AT4G25520,NP_194282
AT4G25520,NP_001320064
AT1G24256,NP_001154362
AT5G62290,NP_001119478
AT5G62290,NP_201035
AT1G54070,NP_175809
AT2G21820,NP_565518
AT2G42610,NP_850374
AT2G42610,NP_565978
AT2G37925,NP_850289
AT3G55570,NP_191116
AT4G28730,NP_001328515
AT4G28730,NP_194602
AT1G59910,NP_176199
AT5G48205,NP_001318760
AT4G34139,NP_001328546
AT3G51430,NP_001190053
AT3G51430,NP_566951
AT1G13990,NP_563935
AT1G13990,NP_001154334
AT1G13990,NP_001154335
AT5G07330,NP_196350
AT2G05185,NP_001318201
AT2G05185,NP_001318620
AT2G05185,NP_001078613
AT2G05185,NP_973423
AT3G55520,NP_001327834
AT3G55520,NP_191111
AT3G55520,NP_001327833
AT2G07626,NP_001324153
AT2G27507,NP_001324960
AT5G62280,NP_201034
AT3G06570,NP_566286
AT5G48100,NP_199621
AT4G18860,NP_193621
AT1G01210,NP_171629
AT1G01210,NP_001322610
AT1G01210,NP_001322609
AT1G77770,NP_974163
AT1G77770,NP_001320636
AT1G77770,NP_177900
AT5G24930,NP_197875
AT3G11160,NP_187726
AT3G44320,NP_190018
AT5G43080,NP_001331849
AT5G43080,NP_199122
AT1G34015,NP_001323389
AT4G37685,NP_680772
AT4G03150,NP_567252
AT3G06220,NP_187273
AT3G25882,NP_683594
AT3G54190,NP_566994
AT3G58960,NP_191455
AT1G49360,NP_001323043
AT1G49360,NP_001323045
AT1G49360,NP_001323046
AT1G49360,NP_001323044
AT1G49360,NP_175361
AT1G78490,NP_001320633
AT1G78490,NP_177970
AT3G42075,NP_001326024
AT3G42075,NP_001326023
AT4G13690,NP_193105
AT1G65346,NP_001154448
AT1G77530,NP_177877
AT1G77530,NP_001323016
AT3G13400,NP_001319540
AT3G13400,NP_187948
AT1G77450,NP_177869
AT4G02735,NP_001328771
AT1G49900,NP_175412
ATMG00310,NP_085499
AT3G28530,NP_189494
AT1G09160,NP_849621
AT1G09160,NP_172388
AT1G66850,NP_176857
AT1G53885,NP_001117487
AT1G53885,NP_564644
AT2G45260,NP_182051
AT5G53840,NP_568800
AT5G09790,NP_001318519
AT5G09790,NP_001078559
AT1G06590,NP_172146
AT4G03210,NP_192230
AT4G03210,NP_001031581
AT1G56045,NP_974039
AT1G56045,NP_187465
AT1G56045,NP_187723
AT1G56045,NP_850328
AT1G56045,NP_191161
AT2G45420,NP_850436
AT4G02230,NP_192132
AT3G56380,NP_001326774
AT3G56380,NP_567037
AT4G08550,NP_192595
AT4G08550,NP_001329617
AT1G70360,NP_001321580
AT1G70360,NP_177193
AT5G20960,NP_568407
AT5G20960,NP_851049
AT4G28240,NP_567802
AT2G36815,NP_001154559
AT2G36815,NP_001154558
AT5G09640,NP_568215
AT4G13575,NP_001328168
AT4G13575,NP_001118976
AT1G67770,NP_176943
AT5G58840,NP_001331403
AT5G58840,NP_568890
AT5G58840,NP_001331404
AT1G53080,NP_175716
AT2G38640,NP_181398
AT5G16090,NP_197113
AT4G10610,NP_001031614
AT4G10610,NP_192799
AT1G07750,NP_172255
AT5G03415,NP_001190214
AT5G03415,NP_850757
AT1G18210,NP_173259
AT1G18210,NP_849686
AT2G27050,NP_180273
AT3G62120,NP_850736
AT3G62120,NP_191771
AT3G62120,NP_001326276
AT1G71020,NP_177258
AT1G71020,NP_001117582
AT5G39640,NP_198780
AT1G60010,NP_564752
AT2G47460,NP_182268
AT5G54660,NP_568810
AT1G21530,NP_001077573
AT1G21530,NP_173572
AT5G06850,NP_568175
AT1G74060,NP_177546
AT1G79915,NP_683510
AT1G79915,NP_001320948
AT3G07522,NP_001118598
AT3G15610,NP_566519
AT5G37300,NP_001331809
AT5G37300,NP_568547
AT5G37300,NP_001331810
AT5G37300,NP_001331811
AT1G25390,NP_173910
AT1G25390,NP_001322718
AT2G21990,NP_179790
AT4G30990,NP_194828
AT4G30990,NP_001328345
AT4G30990,NP_001320096
AT1G14410,NP_172893
AT2G15170,NP_179120
AT5G38080,NP_198624
AT1G06225,NP_563763
AT5G14940,NP_196998
AT3G21180,NP_188755
AT3G50730,NP_190642
AT5G10060,NP_196568
AT1G24570,NP_683328
AT1G24570,NP_001321099
AT4G34850,NP_001328609
AT4G34850,NP_567971
AT2G22340,NP_179821
AT5G63160,NP_201121
AT5G63160,NP_001331644
AT5G63160,NP_001331645
AT5G57160,NP_001332576
AT5G57160,NP_568851
AT5G20230,NP_197523
ATMG01360,NP_085587
ATMG01360,YP_009472108
AT4G33940,NP_567943
AT4G33940,NP_001329714
AT5G18300,NP_197331
AT2G14060,NP_001318222
AT2G14060,NP_001324257
AT5G01550,NP_195775
AT2G36910,NP_181228
AT1G49600,NP_175383
AT1G49600,NP_001321910
AT1G49600,NP_001321909
AT2G07654,NP_001325333
AT5G19900,NP_001318605
AT5G19900,NP_001331937
AT5G19900,NP_001331939
AT5G19900,NP_197490
AT5G19900,NP_001331938
AT1G17760,NP_173218
AT1G15430,NP_563977
AT1G15430,NP_973835
AT5G65330,NP_201336
AT2G31030,NP_180660
AT2G27350,NP_973545
AT2G27350,NP_973546
AT2G27350,NP_973544
AT2G27350,NP_001189616
AT2G27350,NP_565648
AT2G27350,NP_850099
ATMG01090,NP_085562
AT3G60340,NP_850728
AT3G60340,NP_191593
AT1G21380,NP_564138
AT1G77000,NP_001322102
AT1G77000,NP_001322101
AT1G77000,NP_001185415
AT1G77000,NP_565147
AT1G66940,NP_564887
AT1G66940,NP_001322985
AT1G66940,NP_974097
AT1G66940,NP_001031244
AT4G13050,NP_193041
AT3G10160,NP_187627
AT5G37160,NP_198532
AT1G77220,NP_565152
AT1G77220,NP_001320456
AT1G03475,NP_171847
AT2G26975,NP_850091
AT5G55350,NP_200346
AT5G44570,NP_001154761
AT5G44570,NP_199270
AT5G44570,NP_001331891
AT1G71180,NP_565014
AT5G33370,NP_198322
AT5G33370,NP_001078631
AT5G04280,NP_001330678
AT5G04280,NP_001330677
AT5G04280,NP_001330680
AT5G04280,NP_001330679
AT5G04280,NP_196048
ATMG00110,NP_085482
ATMG00110,YP_009472099
AT5G59670,NP_200775
AT5G59670,NP_001318840
AT5G63130,NP_201118
AT5G63130,NP_001318869
AT4G00730,NP_567183
AT4G00730,NP_001118907
AT4G16480,NP_001328028
AT4G16480,NP_001328029
AT4G16480,NP_193381
AT1G70500,NP_177207
AT1G11145,NP_683298
AT1G17550,NP_001322988
AT1G17550,NP_173199
AT5G03480,NP_195968
AT3G14670,NP_188085
AT3G14670,NP_001327682
AT3G14670,NP_001118627
AT5G01970,NP_001330534
AT5G01970,NP_195817
AT5G03470,NP_195967
AT4G37925,NP_001031804
AT2G15860,NP_001154521
AT2G15860,NP_179186
AT2G15860,NP_001324612
AT2G15860,NP_001324611
AT2G36570,NP_181196
AT2G42395,NP_973671
AT5G52940,NP_200106
AT1G44224,NP_001077678
AT1G02430,NP_001321619
AT1G02430,NP_171745
AT5G19300,NP_197431
AT4G19490,NP_849409
AT4G19490,NP_193684
AT3G63000,NP_191859
AT3G62090,NP_001078329
AT3G62090,NP_191768
AT3G62090,NP_001327149
AT3G62090,NP_001190160
AT4G39970,NP_568077
AT1G74290,NP_177569
AT3G19260,NP_188557
AT1G03370,NP_171836
AT1G03370,NP_001322668
AT1G52300,NP_175640
AT1G48980,NP_175328
AT1G48980,NP_001117455
AT1G48980,NP_001031159
AT1G48980,NP_001117456
AT4G13890,NP_193125
AT4G13890,NP_001328680
AT2G40120,NP_181541
AT1G10950,NP_563881
AT3G11950,NP_001326500
AT3G11950,NP_001189865
AT3G11950,NP_001326499
AT3G11950,NP_187801
AT3G11950,NP_001326501
AT4G20320,NP_001320008
AT4G20320,NP_001329930
AT4G20320,NP_001329932
AT4G20320,NP_001078411
AT4G20320,NP_001329931
AT4G20320,NP_001329929
AT3G07900,NP_187447
AT1G04090,NP_171905
AT3G16555,NP_566553
AT1G05360,NP_001321678
AT1G05360,NP_001321677
AT1G05360,NP_563735
AT5G48560,NP_199667
AT5G48560,NP_001330141
AT5G39410,NP_568564
AT5G05460,NP_196165
AT3G30210,NP_189640
AT4G38830,NP_195594
AT4G12060,NP_567386
AT2G28660,NP_180434
AT1G23790,NP_173791
AT2G25490,NP_565597
AT1G21722,NP_001154356
AT3G55020,NP_001319752
AT3G55020,NP_001326345
AT3G55020,NP_001326346
AT3G55120,NP_191072
AT3G22415,NP_974353
AT1G18590,NP_173294
AT1G57820,NP_974045
AT1G57820,NP_176092
AT1G57820,NP_001319260
AT1G08570,NP_172333
AT1G08570,NP_001117248
AT1G08570,NP_001117249
AT1G08570,NP_001077491
AT4G28500,NP_194579
AT1G72110,NP_001185377
AT1G72110,NP_177356
AT4G21903,NP_001119025
AT4G21903,NP_001190792
AT4G21903,NP_001329100
AT5G64030,NP_201208
AT2G20370,NP_179627
AT5G04370,NP_196057
AT5G04370,NP_001331549
AT5G04370,NP_001031831
AT3G14210,NP_001326872
AT3G14210,NP_188037
AT3G02980,NP_186948
AT3G02980,NP_001326201
AT3G23400,NP_001326952
AT3G23400,NP_001326951
AT3G23400,NP_001326953
AT3G23400,NP_566728
AT2G28170,NP_180384
AT2G20270,NP_001189560
AT2G20270,NP_179617
AT3G03200,NP_186970
AT3G01630,NP_186812
AT3G01630,NP_001326043
AT1G02330,NP_563649
AT3G51070,NP_001325928
AT3G51070,NP_190676
AT1G06200,NP_001321411
AT1G06200,NP_172110
AT5G67600,NP_569052
AT3G15450,NP_001030702
AT3G15450,NP_566513
AT3G15450,NP_001030701
AT2G13350,NP_178968
AT5G05987,NP_850778
AT4G28310,NP_567804
AT1G18020,NP_849683
AT1G18020,NP_173241
AT3G20830,NP_188719
AT4G36620,NP_195380
AT4G25960,NP_194326
AT4G10750,NP_192813
AT3G18330,NP_188462
AT1G65470,NP_176725
AT1G65470,NP_001185320
AT3G28390,NP_189480
AT5G02690,NP_195889
AT4G34265,NP_001329243
AT4G34265,NP_001329245
AT4G34265,NP_001329244
AT4G34265,NP_974680
AT4G34265,NP_567963
AT4G34265,NP_001329246
AT1G09450,NP_172416
AT1G51100,NP_564582
AT3G44428,NP_001078235
AT2G43020,NP_181830
AT3G29575,NP_001030794
AT3G29575,NP_001078222
AT3G29575,NP_189598
AT3G44510,NP_001326140
AT3G44510,NP_001326141
AT3G44510,NP_001326142
AT3G44510,NP_190037
AT3G44510,NP_001190008
AT2G43970,NP_566004
AT2G43970,NP_850406
AT1G80200,NP_001323217
AT1G80200,NP_001319426
AT1G80200,NP_001323216
AT4G18030,NP_193537
AT1G30820,NP_174368
AT1G01450,NP_171652
AT2G30505,NP_973566
AT5G55131,NP_001032077
AT2G01270,NP_001324093
AT2G01270,NP_001324094
AT2G01270,NP_565258
AT5G01200,NP_195740
AT3G59080,NP_001030891
AT3G59080,NP_191467
AT1G78410,NP_565179
AT1G78410,NP_001321086
AT5G51920,NP_200005
AT5G47430,NP_001330703
AT5G47430,NP_001330705
AT5G47430,NP_199554
AT5G47430,NP_001190484
AT5G47430,NP_001078725
AT5G47430,NP_001330704
AT5G56750,NP_001330516
AT5G56750,NP_200486
AT4G38062,NP_001328886
AT1G65690,NP_564862
AT1G11950,NP_172659
AT1G11950,NP_001322575
AT1G11950,NP_001322574
AT1G32350,NP_001320824
AT1G32350,NP_564395
AT2G35880,NP_001325400
AT2G35880,NP_001325399
AT2G35880,NP_565829
AT1G45233,NP_973979
AT1G73620,NP_177503
AT5G62740,NP_201080
AT1G79090,NP_849904
AT1G79090,NP_565199
AT1G79090,NP_001320315
ATCG01100,NP_051114
AT1G13150,NP_172774
AT1G79540,NP_178072
AT1G50180,NP_175437
AT1G29350,NP_174229
AT1G66700,NP_974096
AT1G66700,NP_564881
AT1G06130,NP_849599
AT1G06130,NP_563760
AT3G17430,NP_566577
AT3G17430,NP_001326874
AT4G01210,NP_192030
AT3G22510,NP_188890
AT1G43600,NP_175025
AT2G34750,NP_850236
ATMG00290,NP_085497
ATMG00290,NP_178806
AT5G08415,NP_568196
AT3G04790,NP_187130
AT2G22088,NP_001154527
AT5G54830,NP_200294
AT1G08770,NP_563826
AT1G60780,NP_176277
AT2G20805,NP_179674
AT4G04040,NP_192313
AT1G70680,NP_564996
AT1G70680,NP_001320679
AT3G11060,NP_187717
AT5G56795,NP_001032085
AT1G79040,NP_178025
AT4G28025,NP_001190856
AT4G28025,NP_567794
AT3G16400,NP_566546
AT3G16400,NP_001030709
AT4G08370,NP_192577
AT1G16340,NP_001077547
AT1G16340,NP_001031055
AT1G16340,NP_173084
AT1G16340,NP_001185011
AT4G26060,NP_194336
AT1G36627,NP_001322227
AT3G50280,NP_001325708
AT3G50280,NP_190597
AT5G12870,NP_196791
AT3G55350,NP_191095
AT5G43720,NP_568627
AT1G08920,NP_563829
AT1G08920,NP_849618
AT1G08920,NP_001031005
AT4G26760,NP_567756
AT3G47440,NP_190328
AT1G35230,NP_564455
AT2G44578,NP_001078058
AT2G02800,NP_973403
AT2G02800,NP_178383
AT1G13470,NP_172804
AT1G27740,NP_564293
AT5G46400,NP_001330627
AT5G46400,NP_001330626
